3.973477e+01, -8.820867e+00, -92.122

3.973477e+01, -8.820858e+00, -83.365

3.973477e+01, -8.820847e+00, -91.34

3.973477e+01, -8.820838e+00, -87.171

3.973477e+01, -8.820830e+00, -89.344

3.973477e+01, -8.820818e+00, -91.389

3.973478e+01, -8.820808e+00, -94.476

3.973478e+01, -8.820803e+00, -90.464

3.973478e+01, -8.820795e+00, -91.335

3.973478e+01, -8.820788e+00, -85.968

3.973478e+01, -8.820783e+00, -94.983

3.973479e+01, -8.820777e+00, -88.716

3.973479e+01, -8.820770e+00, -93.791

3.973479e+01, -8.820767e+00, -85.521

3.973481e+01, -8.820757e+00, -83.988

3.973481e+01, -8.820748e+00, -90.084

3.973481e+01, -8.820740e+00, -88.511

3.973481e+01, -8.820737e+00, -83.844

3.973482e+01, -8.820733e+00, -84.666

3.973482e+01, -8.820727e+00, -80.637

3.973482e+01, -8.820712e+00, -88.895

3.973482e+01, -8.820705e+00, -85.395

3.973482e+01, -8.820697e+00, -89.215

3.973483e+01, -8.820690e+00, -90.815

3.973484e+01, -8.820682e+00, -86.601

3.973484e+01, -8.820673e+00, -89.233

3.973485e+01, -8.820668e+00, -83.875

3.973485e+01, -8.820662e+00, -90.008

3.973485e+01, -8.820655e+00, -81.361

3.973486e+01, -8.820652e+00, -93.349

3.973486e+01, -8.820647e+00, -81.838

3.973486e+01, -8.820642e+00, -83.431

3.973486e+01, -8.820637e+00, -81.441

3.973487e+01, -8.820630e+00, -82.78

3.973488e+01, -8.820625e+00, -86.79

3.973488e+01, -8.820617e+00, -91.154

3.973488e+01, -8.820608e+00, -82.005

3.973490e+01, -8.820602e+00, -88.25

3.973491e+01, -8.820590e+00, -81.351

3.973491e+01, -8.820580e+00, -86.934

3.973492e+01, -8.820572e+00, -83.844

3.973492e+01, -8.820563e+00, -85.699

3.973492e+01, -8.820557e+00, -84.33

3.973493e+01, -8.820548e+00, -85.049

3.973493e+01, -8.820538e+00, -84.461

3.973493e+01, -8.820527e+00, -84.445

3.973494e+01, -8.820515e+00, -84.346

3.973494e+01, -8.820503e+00, -82.305

3.973494e+01, -8.820493e+00, -78.617

3.973495e+01, -8.820483e+00, -86.042

3.973496e+01, -8.820475e+00, -81.967

3.973497e+01, -8.820467e+00, -78.427

3.973497e+01, -8.820455e+00, -82.237

3.973498e+01, -8.820448e+00, -81.781

3.973498e+01, -8.820442e+00, -75.873

3.973499e+01, -8.820435e+00, -80.143

3.973499e+01, -8.820432e+00, -82.745

3.973499e+01, -8.820423e+00, -80.821

3.973500e+01, -8.820418e+00, -77.537

3.973500e+01, -8.820417e+00, -77.322

3.973500e+01, -8.820413e+00, -79.844

3.973500e+01, -8.820417e+00, -75.08

3.973500e+01, -8.820417e+00, -70.107

3.973501e+01, -8.820417e+00, -80.071

3.973501e+01, -8.820410e+00, -74.621

3.973501e+01, -8.820408e+00, -79.908

3.973501e+01, -8.820407e+00, -77.46

3.973501e+01, -8.820403e+00, -83.719

3.973501e+01, -8.820395e+00, -74.525

3.973502e+01, -8.820390e+00, -75.725

3.973502e+01, -8.820383e+00, -74.634

3.973502e+01, -8.820373e+00, -76.072

3.973503e+01, -8.820365e+00, -86.416

3.973503e+01, -8.820357e+00, -82.702

3.973504e+01, -8.820348e+00, -82.52

3.973504e+01, -8.820340e+00, -83.861

3.973505e+01, -8.820337e+00, -86.631

3.973506e+01, -8.820327e+00, -85.198

3.973508e+01, -8.820322e+00, -90.396

3.973509e+01, -8.820315e+00, -86.131

3.973510e+01, -8.820307e+00, -89.296

3.973510e+01, -8.820300e+00, -89.834

3.973511e+01, -8.820297e+00, -86.212

3.973512e+01, -8.820290e+00, -91.888

3.973512e+01, -8.820283e+00, -93.096

3.973513e+01, -8.820273e+00, -93.448

3.973514e+01, -8.820263e+00, -93.343

3.973514e+01, -8.820253e+00, -93.185

3.973515e+01, -8.820243e+00, -94.212

3.973515e+01, -8.820233e+00, -95.25

3.973516e+01, -8.820225e+00, -94.985

3.973517e+01, -8.820215e+00, -94.574

3.973517e+01, -8.820207e+00, -90.83

3.973518e+01, -8.820198e+00, -93.004

3.973519e+01, -8.820187e+00, -93.795

3.973519e+01, -8.820177e+00, -93.459

3.973520e+01, -8.820165e+00, -94.494

3.973521e+01, -8.820155e+00, -94.749

3.973521e+01, -8.820145e+00, -94.806

3.973521e+01, -8.820135e+00, -94.532

3.973522e+01, -8.820125e+00, -95.336

3.973522e+01, -8.820118e+00, -95.018

3.973523e+01, -8.820108e+00, -94.789

3.973523e+01, -8.820100e+00, -94.839

3.973523e+01, -8.820093e+00, -95.01

3.973524e+01, -8.820088e+00, -94.366

3.973524e+01, -8.820082e+00, -94.633

3.973525e+01, -8.820075e+00, -94.551

3.973525e+01, -8.820068e+00, -94.645

3.973526e+01, -8.820058e+00, -95.217

3.973526e+01, -8.820053e+00, -94.556

3.973526e+01, -8.820043e+00, -94.983

3.973527e+01, -8.820033e+00, -94.742

3.973528e+01, -8.820025e+00, -94.824

3.973528e+01, -8.820022e+00, -94.733

3.973528e+01, -8.820017e+00, -95.035

3.973529e+01, -8.820012e+00, -95.081

3.973529e+01, -8.820008e+00, -95.318

3.973530e+01, -8.820007e+00, -94.598

3.973531e+01, -8.820005e+00, -94.675

3.973531e+01, -8.820008e+00, -93.639

3.973532e+01, -8.820012e+00, -95.057

3.973533e+01, -8.820013e+00, -95.231

3.973533e+01, -8.820018e+00, -95.334

3.973534e+01, -8.820023e+00, -94.679

3.973534e+01, -8.820030e+00, -95.241

3.973534e+01, -8.820037e+00, -94.742

3.973535e+01, -8.820042e+00, -95.19

3.973535e+01, -8.820043e+00, -94.864

3.973536e+01, -8.820045e+00, -95.396

3.973536e+01, -8.820043e+00, -94.321

3.973536e+01, -8.820040e+00, -94.983

3.973536e+01, -8.820038e+00, -95.011

3.973537e+01, -8.820037e+00, -94.882

3.973537e+01, -8.820033e+00, -95.1

3.973538e+01, -8.820028e+00, -94.337

3.973538e+01, -8.820023e+00, -95.073

3.973539e+01, -8.820020e+00, -95.166

3.973540e+01, -8.820018e+00, -94.368

3.973541e+01, -8.820015e+00, -95.477

3.973541e+01, -8.820015e+00, -94.923

3.973542e+01, -8.820013e+00, -94.937

3.973542e+01, -8.820012e+00, -95.158

3.973543e+01, -8.820012e+00, -95.209

3.973544e+01, -8.820010e+00, -95.098

3.973545e+01, -8.820008e+00, -94.778

3.973546e+01, -8.820007e+00, -94.797

3.973547e+01, -8.820003e+00, -94.891

3.973547e+01, -8.820002e+00, -95.229

3.973548e+01, -8.820000e+00, -95.041

3.973549e+01, -8.819997e+00, -94.367

3.973550e+01, -8.819992e+00, -94.284

3.973551e+01, -8.819988e+00, -95.025

3.973552e+01, -8.819985e+00, -94.914

3.973553e+01, -8.819983e+00, -95.052

3.973554e+01, -8.819980e+00, -95.406

3.973555e+01, -8.819978e+00, -94.789

3.973555e+01, -8.819977e+00, -94.937

3.973556e+01, -8.819978e+00, -94.668

3.973557e+01, -8.819982e+00, -94.872

3.973558e+01, -8.819985e+00, -94.943

3.973558e+01, -8.819990e+00, -93.929

3.973558e+01, -8.819997e+00, -94.433

3.973559e+01, -8.820003e+00, -95.377

3.973559e+01, -8.820008e+00, -94.925

3.973559e+01, -8.820010e+00, -94.869

3.973559e+01, -8.820013e+00, -94.633

3.973559e+01, -8.820012e+00, -94.563

3.973559e+01, -8.820013e+00, -95.035

3.973559e+01, -8.820013e+00, -94.711

3.973558e+01, -8.820018e+00, -95.349

3.973557e+01, -8.820023e+00, -94.94

3.973556e+01, -8.820030e+00, -95.06

3.973555e+01, -8.820035e+00, -95.434

3.973555e+01, -8.820040e+00, -94.755

3.973554e+01, -8.820047e+00, -95.47

3.973553e+01, -8.820055e+00, -95.108

3.973552e+01, -8.820062e+00, -94.978

3.973551e+01, -8.820068e+00, -94.32

3.973550e+01, -8.820073e+00, -95.059

3.973549e+01, -8.820080e+00, -95.318

3.973548e+01, -8.820085e+00, -94.436

3.973547e+01, -8.820092e+00, -94.603

3.973547e+01, -8.820100e+00, -94.482

3.973546e+01, -8.820107e+00, -95.078

3.973544e+01, -8.820113e+00, -95.154

3.973544e+01, -8.820117e+00, -93.944

3.973543e+01, -8.820123e+00, -95.374

3.973541e+01, -8.820137e+00, -94.888

3.973540e+01, -8.820143e+00, -94.307

3.973539e+01, -8.820150e+00, -93.341

3.973538e+01, -8.820157e+00, -92.614

3.973537e+01, -8.820167e+00, -94.787

3.973536e+01, -8.820175e+00, -93.813

3.973536e+01, -8.820185e+00, -93.805

3.973535e+01, -8.820195e+00, -93.725

3.973534e+01, -8.820208e+00, -94.371

3.973534e+01, -8.820218e+00, -94.312

3.973533e+01, -8.820227e+00, -87.732

3.973532e+01, -8.820237e+00, -93.081

3.973531e+01, -8.820247e+00, -89.422

3.973530e+01, -8.820260e+00, -94.697

3.973530e+01, -8.820270e+00, -93.607

3.973529e+01, -8.820280e+00, -87.235

3.973529e+01, -8.820292e+00, -85.794

3.973528e+01, -8.820302e+00, -91.323

3.973528e+01, -8.820313e+00, -85.116

3.973527e+01, -8.820323e+00, -85.382

3.973526e+01, -8.820335e+00, -84.672

3.973526e+01, -8.820347e+00, -83.88

3.973525e+01, -8.820357e+00, -89.7

3.973524e+01, -8.820367e+00, -80.325

3.973524e+01, -8.820377e+00, -86.244

3.973524e+01, -8.820392e+00, -81.708

3.973524e+01, -8.820402e+00, -88.512

3.973523e+01, -8.820413e+00, -87.971

3.973522e+01, -8.820418e+00, -79.815

3.973522e+01, -8.820425e+00, -78.833

3.973521e+01, -8.820435e+00, -75.031

3.973520e+01, -8.820442e+00, -84.723

3.973520e+01, -8.820453e+00, -75.03

3.973520e+01, -8.820467e+00, -79.531

3.973520e+01, -8.820478e+00, -73.779

3.973519e+01, -8.820492e+00, -63.502

3.973519e+01, -8.820503e+00, -63.075

3.973518e+01, -8.820512e+00, -65.115

3.973518e+01, -8.820520e+00, -66.238

3.973517e+01, -8.820528e+00, -62.702

3.973517e+01, -8.820537e+00, -63.321

3.973516e+01, -8.820545e+00, -62.114

3.973516e+01, -8.820553e+00, -65.409

3.973515e+01, -8.820567e+00, -64.885

3.973514e+01, -8.820578e+00, -66.413

3.973514e+01, -8.820588e+00, -68.529

3.973513e+01, -8.820597e+00, -69.123

3.973512e+01, -8.820608e+00, -68.442

3.973512e+01, -8.820618e+00, -68.524

3.973512e+01, -8.820627e+00, -72.535

3.973511e+01, -8.820633e+00, -75.276

3.973510e+01, -8.820643e+00, -72.405

3.973509e+01, -8.820653e+00, -75.125

3.973508e+01, -8.820662e+00, -82.028

3.973508e+01, -8.820672e+00, -80.682

3.973507e+01, -8.820683e+00, -78.526

3.973507e+01, -8.820695e+00, -85.215

3.973506e+01, -8.820715e+00, -93.759

3.973506e+01, -8.820725e+00, -78.575

3.973506e+01, -8.820742e+00, -75.804

3.973506e+01, -8.820753e+00, -81.209

3.973505e+01, -8.820767e+00, -88.556

3.973504e+01, -8.820778e+00, -79.307

3.973504e+01, -8.820790e+00, -80.923

3.973505e+01, -8.820802e+00, -82.107

3.973505e+01, -8.820812e+00, -80.351

3.973506e+01, -8.820818e+00, -84.045

3.973506e+01, -8.820830e+00, -81.435

3.973506e+01, -8.820840e+00, -81.964

3.973507e+01, -8.820850e+00, -85.342

3.973507e+01, -8.820863e+00, -88.71

3.973508e+01, -8.820875e+00, -94.767

3.973508e+01, -8.820892e+00, -93.561

3.973509e+01, -8.820908e+00, -92.62

3.973509e+01, -8.820927e+00, -91.1

3.973508e+01, -8.820942e+00, -91.388

3.973507e+01, -8.820953e+00, -90.12

3.973506e+01, -8.820968e+00, -92.883

3.973506e+01, -8.820980e+00, -95.046

3.973504e+01, -8.820988e+00, -87.5

3.973503e+01, -8.820993e+00, -94.074

3.973501e+01, -8.821005e+00, -92.209

3.973499e+01, -8.821002e+00, -89.872

3.973498e+01, -8.821012e+00, -94.705

3.973497e+01, -8.821015e+00, -89.17

3.973496e+01, -8.821020e+00, -88.552

3.973496e+01, -8.821015e+00, -80.734

3.973496e+01, -8.821013e+00, -83.945

3.973495e+01, -8.821012e+00, -81.491

3.973495e+01, -8.821012e+00, -80.543

3.973495e+01, -8.821013e+00, -80.804

3.973495e+01, -8.821017e+00, -81.54

3.973495e+01, -8.821020e+00, -81.104

3.973495e+01, -8.821022e+00, -80.304

3.973495e+01, -8.821023e+00, -84.38

3.973495e+01, -8.821023e+00, -77.906

3.973495e+01, -8.821023e+00, -77.676

3.973495e+01, -8.821025e+00, -79.507

3.973495e+01, -8.821027e+00, -81.549

3.973495e+01, -8.821027e+00, -82.338

3.973495e+01, -8.821025e+00, -79.371

3.973495e+01, -8.821025e+00, -79.413

3.973495e+01, -8.821025e+00, -82.776

3.973495e+01, -8.821025e+00, -82.8

3.973495e+01, -8.821025e+00, -84.211

3.973495e+01, -8.821027e+00, -83.957

3.973495e+01, -8.821025e+00, -82.966

3.973494e+01, -8.821020e+00, -81.009

3.973493e+01, -8.821018e+00, -84.243

3.973492e+01, -8.821018e+00, -84.76

3.973492e+01, -8.821018e+00, -91.485

3.973491e+01, -8.821018e+00, -84.193

3.973490e+01, -8.821013e+00, -80.681

3.973490e+01, -8.821012e+00, -81.386

3.973490e+01, -8.821005e+00, -92.426

3.973490e+01, -8.821000e+00, -84.045

3.973490e+01, -8.820998e+00, -84.525

3.973490e+01, -8.820997e+00, -80.545

3.973490e+01, -8.821000e+00, -84.402

3.973490e+01, -8.820998e+00, -94.828

3.973489e+01, -8.821000e+00, -84.998

3.973488e+01, -8.821002e+00, -81.629

3.973487e+01, -8.821002e+00, -95.149

3.973488e+01, -8.821015e+00, -88.329

3.973487e+01, -8.821020e+00, -93.711

3.973486e+01, -8.821028e+00, -87.771

3.973484e+01, -8.821037e+00, -78.78

3.973483e+01, -8.821040e+00, -82.149

3.973483e+01, -8.821047e+00, -84.74

3.973482e+01, -8.821048e+00, -83.031

3.973482e+01, -8.821053e+00, -89.546

3.973481e+01, -8.821047e+00, -85.339

3.973481e+01, -8.821053e+00, -89.038

3.973481e+01, -8.821060e+00, -94.086

3.973479e+01, -8.821048e+00, -95.232

3.973479e+01, -8.821053e+00, -84.994

3.973478e+01, -8.821063e+00, -84.409

3.973477e+01, -8.821070e+00, -89.514

3.973476e+01, -8.821077e+00, -89.241

3.973475e+01, -8.821088e+00, -80.773

3.973474e+01, -8.821093e+00, -80.886

3.973474e+01, -8.821108e+00, -84.712

3.973473e+01, -8.821113e+00, -84.29

3.973473e+01, -8.821122e+00, -80.054

3.973472e+01, -8.821132e+00, -85.066

3.973471e+01, -8.821143e+00, -83.36

3.973470e+01, -8.821157e+00, -86.894

3.973469e+01, -8.821167e+00, -89.718

3.973469e+01, -8.821180e+00, -93.96

3.973469e+01, -8.821197e+00, -93.556

3.973468e+01, -8.821210e+00, -93.078

3.973467e+01, -8.821227e+00, -86.743

3.973466e+01, -8.821240e+00, -89.012

3.973466e+01, -8.821252e+00, -88.663

3.973465e+01, -8.821273e+00, -91.536

3.973464e+01, -8.821287e+00, -94.588

3.973464e+01, -8.821302e+00, -86.472

3.973463e+01, -8.821322e+00, -92.1

3.973463e+01, -8.821342e+00, -92.331

3.973462e+01, -8.821360e+00, -91.183

3.973462e+01, -8.821372e+00, -93.875

3.973461e+01, -8.821378e+00, -95.214

3.973461e+01, -8.821385e+00, -94.54

3.973461e+01, -8.821395e+00, -91.823

3.973461e+01, -8.821403e+00, -94.958

3.973461e+01, -8.821417e+00, -94.568

3.973460e+01, -8.821430e+00, -94.251

3.973459e+01, -8.821447e+00, -94.91

3.973459e+01, -8.821462e+00, -94.557

3.973458e+01, -8.821470e+00, -95.378

3.973457e+01, -8.821483e+00, -95.271

3.973457e+01, -8.821497e+00, -93.566

3.973457e+01, -8.821508e+00, -94.392

3.973456e+01, -8.821518e+00, -94.004

3.973456e+01, -8.821535e+00, -94.257

3.973455e+01, -8.821552e+00, -95.213

3.973455e+01, -8.821570e+00, -94.891

3.973454e+01, -8.821585e+00, -95.267

3.973451e+01, -8.821598e+00, -94.668

3.973450e+01, -8.821612e+00, -94.861

3.973449e+01, -8.821625e+00, -94.991

3.973448e+01, -8.821635e+00, -94.614

3.973448e+01, -8.821648e+00, -94.679

3.973448e+01, -8.821665e+00, -94.411

3.973448e+01, -8.821675e+00, -95.049

3.973448e+01, -8.821680e+00, -95.227

3.973449e+01, -8.821688e+00, -95.383

3.973449e+01, -8.821697e+00, -94.9

3.973449e+01, -8.821708e+00, -95.378

3.973449e+01, -8.821713e+00, -95.143

3.973449e+01, -8.821727e+00, -94.574

3.973448e+01, -8.821742e+00, -94.901

3.973447e+01, -8.821758e+00, -94.652

3.973446e+01, -8.821773e+00, -95.283

3.973443e+01, -8.821777e+00, -94.89

3.973439e+01, -8.821782e+00, -95.095

3.973437e+01, -8.821783e+00, -95.286

3.973435e+01, -8.821777e+00, -94.556

3.973433e+01, -8.821762e+00, -94.96

3.973431e+01, -8.821753e+00, -94.995

3.973430e+01, -8.821743e+00, -94.941

3.973429e+01, -8.821733e+00, -94.131

3.973428e+01, -8.821725e+00, -94.682

3.973427e+01, -8.821712e+00, -95.16

3.973426e+01, -8.821697e+00, -94.725

3.973426e+01, -8.821690e+00, -95.256

3.973425e+01, -8.821680e+00, -94.933

3.973424e+01, -8.821673e+00, -94.46

3.973423e+01, -8.821658e+00, -93.849

3.973423e+01, -8.821645e+00, -91.7

3.973422e+01, -8.821633e+00, -92.564

3.973422e+01, -8.821625e+00, -94.025

3.973422e+01, -8.821617e+00, -94.888

3.973423e+01, -8.821608e+00, -95.03

3.973423e+01, -8.821580e+00, -92.232

3.973423e+01, -8.821558e+00, -94.805

3.973424e+01, -8.821540e+00, -94.689

3.973425e+01, -8.821508e+00, -95.33

3.973427e+01, -8.821483e+00, -89.212

3.973427e+01, -8.821470e+00, -87.351

3.973428e+01, -8.821465e+00, -87.498

3.973429e+01, -8.821467e+00, -89.013

3.973430e+01, -8.821462e+00, -88.625

3.973430e+01, -8.821453e+00, -91.999

3.973430e+01, -8.821447e+00, -94.279

3.973431e+01, -8.821437e+00, -89.327

3.973431e+01, -8.821422e+00, -95.191

3.973431e+01, -8.821412e+00, -94.661

3.973431e+01, -8.821393e+00, -94.98

3.973432e+01, -8.821378e+00, -89.731

3.973432e+01, -8.821363e+00, -94.998

3.973433e+01, -8.821352e+00, -94.853

3.973434e+01, -8.821337e+00, -89.555

3.973435e+01, -8.821325e+00, -92.616

3.973436e+01, -8.821313e+00, -86.213

3.973437e+01, -8.821302e+00, -90.306

3.973437e+01, -8.821295e+00, -92.853

3.973438e+01, -8.821285e+00, -90.075

3.973439e+01, -8.821278e+00, -94.518

3.973439e+01, -8.821267e+00, -94.909

3.973440e+01, -8.821253e+00, -91.801

3.973440e+01, -8.821247e+00, -86.555

3.973441e+01, -8.821237e+00, -84.962

3.973442e+01, -8.821237e+00, -83.213

3.973442e+01, -8.821233e+00, -83.183

3.973443e+01, -8.821230e+00, -84.983

3.973444e+01, -8.821223e+00, -82.552

3.973444e+01, -8.821215e+00, -88.143

3.973445e+01, -8.821207e+00, -83.476

3.973448e+01, -8.821195e+00, -84.013

3.973451e+01, -8.821190e+00, -93.492

3.973452e+01, -8.821193e+00, -88.657

3.973452e+01, -8.821193e+00, -92.846

3.973452e+01, -8.821190e+00, -87.96

3.973453e+01, -8.821185e+00, -94.272

3.973453e+01, -8.821175e+00, -92.544

3.973454e+01, -8.821163e+00, -84.141

3.973454e+01, -8.821150e+00, -83.233

3.973455e+01, -8.821140e+00, -85.18

3.973455e+01, -8.821128e+00, -86.868

3.973456e+01, -8.821108e+00, -90.723

3.973455e+01, -8.821095e+00, -95.043

3.973454e+01, -8.821077e+00, -91.375

3.973453e+01, -8.821058e+00, -90.313

3.973453e+01, -8.821042e+00, -92.74

3.973453e+01, -8.821028e+00, -95.046

3.973454e+01, -8.821020e+00, -90.365

3.973454e+01, -8.821012e+00, -94.923

3.973455e+01, -8.821000e+00, -94.792

3.973456e+01, -8.820990e+00, -82.739

3.973457e+01, -8.820973e+00, -90.021

3.973458e+01, -8.820965e+00, -83.998

3.973458e+01, -8.820947e+00, -81.09

3.973458e+01, -8.820928e+00, -82.512

3.973459e+01, -8.820908e+00, -85.845

3.973459e+01, -8.820893e+00, -90.1

3.973459e+01, -8.820878e+00, -87.823

3.973460e+01, -8.820868e+00, -85.418

3.973461e+01, -8.820855e+00, -85.833

3.973461e+01, -8.820840e+00, -83.127

3.973461e+01, -8.820828e+00, -82.706

3.973462e+01, -8.820817e+00, -81.224

3.973463e+01, -8.820803e+00, -86.058

3.973463e+01, -8.820790e+00, -83.468

3.973463e+01, -8.820778e+00, -92.721

3.973464e+01, -8.820763e+00, -82.986

3.973464e+01, -8.820747e+00, -91.129

3.973465e+01, -8.820732e+00, -85.632

3.973465e+01, -8.820723e+00, -87.943

3.973465e+01, -8.820713e+00, -79.222

3.973466e+01, -8.820700e+00, -93.894

3.973467e+01, -8.820688e+00, -84.518

3.973467e+01, -8.820673e+00, -89.763

3.973468e+01, -8.820660e+00, -80.327

3.973468e+01, -8.820647e+00, -89.911

3.973469e+01, -8.820635e+00, -84.25

3.973470e+01, -8.820622e+00, -84.233

3.973471e+01, -8.820607e+00, -85.116

3.973471e+01, -8.820592e+00, -84.465

3.973472e+01, -8.820578e+00, -80.301

3.973474e+01, -8.820563e+00, -77.603

3.973476e+01, -8.820553e+00, -75.451

3.973477e+01, -8.820537e+00, -80.432

3.973477e+01, -8.820522e+00, -82.12

3.973478e+01, -8.820510e+00, -74.725

3.973478e+01, -8.820500e+00, -77.984

3.973478e+01, -8.820488e+00, -77.242

3.973478e+01, -8.820478e+00, -76.076

3.973478e+01, -8.820467e+00, -80.139

3.973479e+01, -8.820453e+00, -77.146

3.973479e+01, -8.820438e+00, -80.937

3.973479e+01, -8.820425e+00, -80.36

3.973480e+01, -8.820410e+00, -76.44

3.973480e+01, -8.820397e+00, -76.242

3.973480e+01, -8.820382e+00, -77.345

3.973480e+01, -8.820365e+00, -73.652

3.973481e+01, -8.820350e+00, -73.033

3.973481e+01, -8.820328e+00, -77.361

3.973481e+01, -8.820310e+00, -82.543

3.973481e+01, -8.820295e+00, -82.83

3.973482e+01, -8.820297e+00, -77.787

3.973484e+01, -8.820302e+00, -80.75

3.973484e+01, -8.820300e+00, -78.368

3.973485e+01, -8.820297e+00, -88.567

3.973485e+01, -8.820288e+00, -86.901

3.973486e+01, -8.820283e+00, -79.964

3.973488e+01, -8.820272e+00, -83.815

3.973491e+01, -8.820263e+00, -85.227

3.973494e+01, -8.820253e+00, -91.527

3.973493e+01, -8.820238e+00, -88.092

3.973497e+01, -8.820232e+00, -88.633

3.973499e+01, -8.820228e+00, -91.306

3.973502e+01, -8.820227e+00, -90.395

3.973503e+01, -8.820218e+00, -87.208

3.973503e+01, -8.820205e+00, -94.184

3.973503e+01, -8.820187e+00, -91.475

3.973503e+01, -8.820172e+00, -95.046

3.973503e+01, -8.820160e+00, -95.436

3.973503e+01, -8.820148e+00, -94.588

3.973503e+01, -8.820130e+00, -94.93

3.973502e+01, -8.820120e+00, -94.801

3.973504e+01, -8.820128e+00, -94.973

3.973505e+01, -8.820132e+00, -92.415

3.973505e+01, -8.820130e+00, -94.592

3.973504e+01, -8.820123e+00, -94.845

3.973503e+01, -8.820113e+00, -94.7

3.973502e+01, -8.820110e+00, -94.441

3.973501e+01, -8.820100e+00, -94.986

3.973501e+01, -8.820090e+00, -94.86

3.973501e+01, -8.820080e+00, -94.364

3.973502e+01, -8.820073e+00, -94.771

3.973502e+01, -8.820070e+00, -93.985

3.973501e+01, -8.820065e+00, -94.159

3.973501e+01, -8.820058e+00, -94.47

3.973500e+01, -8.820053e+00, -93.776

3.973499e+01, -8.820047e+00, -91.318

3.973499e+01, -8.820040e+00, -91.98

3.973499e+01, -8.820035e+00, -91.197

3.973499e+01, -8.820030e+00, -93.306

3.973499e+01, -8.820023e+00, -94.725

3.973499e+01, -8.820022e+00, -93.746

3.973500e+01, -8.820013e+00, -95.081

3.973500e+01, -8.820003e+00, -95.067

3.973500e+01, -8.819998e+00, -89.947

3.973500e+01, -8.819995e+00, -93.95

3.973500e+01, -8.819992e+00, -93.735

3.973501e+01, -8.819992e+00, -95.108

3.973502e+01, -8.819988e+00, -93.767

3.973503e+01, -8.819988e+00, -92.973

